"Symbol","Name","LastSale","MarketCap","ADR TSO","IPOyear","Sector","industry","Summary Quote",
"OFIX","Orthofix International N.V.","28.48","525071975.68","n/a","1992","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/ofix",
"OSIS","OSI Systems, Inc.","59.8","1183835185","n/a","1997","Technology","Semiconductors","http://www.nasdaq.com/symbol/osis",
"OSIR","Osiris Therapeutics, Inc.","12.48","428186304","n/a","2006","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/osir",
"OSN","Ossen Innovation Co., Ltd.","0.8701","17316694.5259","n/a","2010","Basic Industries","Steel/Iron Ore","http://www.nasdaq.com/symbol/osn",
"OTEL","Otelco Inc.","4.78","14835819.84","n/a","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/otel",
"OTIC","Otonomy, Inc.","22.61","459792121.46","n/a","2014","n/a","n/a","http://www.nasdaq.com/symbol/otic",
"OTTR","Otter Tail Corporation","28.81","1055858208.58","n/a","n/a","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/ottr",
"OUTR","Outerwall Inc.","53.62","1064712393.36","n/a","n/a","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/outr",
"OVAS","Ovascience Inc.","13.69","332255971.44","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/ovas",
"OVRL","Overland Storage, Inc.","2.45","43087062.2","n/a","1997","Technology","Electronic Components","http://www.nasdaq.com/symbol/ovrl",
"OSTK","Overstock.com, Inc.","16.98","407973552.78","n/a","2002","Consumer Services","Catalog/Specialty Distribution","http://www.nasdaq.com/symbol/ostk",
"OXBR","Oxbridge Re Holdings Limited","6.545","39270000","n/a","2014","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/oxbr",
"OXBRW","Oxbridge Re Holdings Limited","1.9758","0","n/a","2014","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/oxbrw",
"OXFD","Oxford Immunotec Global PLC","14.85","261200897.1","n/a","2013","Health Care","Biotechnology: In Vitro & In Vivo Diagnostic Substances","http://www.nasdaq.com/symbol/oxfd",
"OXLC","Oxford Lane Capital Corp.","15.33","234847873.68","n/a","2011","n/a","n/a","http://www.nasdaq.com/symbol/oxlc",
"OXLCN","Oxford Lane Capital Corp.","25.28","28313600","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/oxlcn",
"OXLCO","Oxford Lane Capital Corp.","23.8601","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/oxlco",
"OXLCP","Oxford Lane Capital Corp.","25.59","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/oxlcp",
"OXGN","OXiGENE, Inc.","1.87","38719311.18","n/a","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/oxgn",
"PFIN","P & F Industries, Inc.","7.715","29260641.925","n/a","n/a","Technology","Industrial Machinery/Components","http://www.nasdaq.com/symbol/pfin",
"PTSI","P.A.M. Transportation Services, Inc.","34.64","276866435.2","n/a","1986","Transportation","Trucking Freight/Courier Services","http://www.nasdaq.com/symbol/ptsi",
"PCAR","PACCAR Inc.","57.07","20246649081.23","n/a","n/a","Capital Goods","Auto Manufacturing","http://www.nasdaq.com/symbol/pcar",
"PACB","Pacific Biosciences of California, Inc.","5.1","360210903.9","n/a","2010","Capital Goods","Biotechnology: Laboratory Analytical Instruments","http://www.nasdaq.com/symbol/pacb",
"PCBK","Pacific Continental Corporation (Ore)","13.67","242619493.39","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/pcbk",
"PEIX","Pacific Ethanol, Inc.","9.86","235733816.7","n/a","n/a","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/peix",
"PMBC","Pacific Mercantile Bancorp","6.885","132658011.225","n/a","2000","Finance","Major Banks","http://www.nasdaq.com/symbol/pmbc",
"PPBI","Pacific Premier Bancorp Inc","14.6","249202158.6","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ppbi",
"PSUN","Pacific Sunwear of California, Inc.","1.77","122545383.6","n/a","1999","Consumer Services","Clothing/Shoe/Accessory Stores","http://www.nasdaq.com/symbol/psun",
"PCRX","Pacira Pharmaceuticals, Inc.","99.37","3566583170.87","n/a","2011","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/pcrx",
"PACW","PacWest Bancorp","39.04","4022367288.96","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/pacw",
"PTIE","Pain Therapeutics","4.09","187142518.53","n/a","2000","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/ptie",
"PLMT","Palmetto Bancshares, Inc. (SC)","14.39","184071426.19","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/plmt",
"PAAS","Pan American Silver Corp.","10.63","1610506813.45","n/a","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/paas",
"PNRA","Panera Bread Company","164.41","4449835566.8","n/a","n/a","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/pnra",
"PANL","Pangaea Logistics Solutions Ltd.","6.52","0","n/a","2013","n/a","n/a","http://www.nasdaq.com/symbol/panl",
"PZZA","Papa John&#39;S International, Inc.","41.62","1703358807.38","n/a","1993","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/pzza",
"FRSH","Papa Murphy&#39;s Holdings, Inc.","9.14","154995068.9","n/a","2014","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/frsh",
"PRGN","Paragon Shipping Inc.","2.89","71071290.38","n/a","2013","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/prgn",
"PRGNL","Paragon Shipping Inc.","17","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/prgnl",
"PRXL","PAREXEL International Corporation","58.02","3175584987.84","n/a","1995","Health Care","Biotechnology: Commercial Physical & Biological Resarch","http://www.nasdaq.com/symbol/prxl",
"PCYG","Park City Group, Inc.","7.65","130865834.25","n/a","n/a","Technology","EDP Services","http://www.nasdaq.com/symbol/pcyg",
"PSTB","Park Sterling Corporation","7","313888862","n/a","2010","Finance","Major Banks","http://www.nasdaq.com/symbol/pstb",
"PKBK","Parke Bancorp, Inc.","10.94","65550937.46","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/pkbk",
"PRKR","ParkerVision, Inc.","1.12","108659804.96","n/a","1993","Technology","Radio And Television Broadcasting And Communications Equipment","http://www.nasdaq.com/symbol/prkr",
"PKOH","Park-Ohio Holdings Corp.","46.63","583090803.64","n/a","n/a","Capital Goods","Industrial Specialties","http://www.nasdaq.com/symbol/pkoh",
"PARN","Parnell Pharmaceuticals Holdings Ltd","4.82","64027540.04","n/a","2014","n/a","n/a","http://www.nasdaq.com/symbol/parn",
"PTNR","Partner Communications Company Ltd.","7.1","1105541710","n/a","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/ptnr",
"PBHC","Pathfinder Bancorp, Inc.","16.8","44069457.6","n/a","n/a","Finance","Banks","http://www.nasdaq.com/symbol/pbhc",
"PATK","Patrick Industries, Inc.","36.99","391488399.72","n/a","n/a","Basic Industries","Forest Products","http://www.nasdaq.com/symbol/patk",
"PNBK","Patriot National Bancorp Inc.","1.68","65789853.36","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/pnbk",
"PATR","Patriot Transportation Holding, Inc.","35.34","341293187.46","n/a","n/a","Transportation","Trucking Freight/Courier Services","http://www.nasdaq.com/symbol/patr",
"PEGI","Pattern Energy Group Inc.","26.68","1241501774","n/a","2013","n/a","n/a","http://www.nasdaq.com/symbol/pegi",
"PDCO","Patterson Companies, Inc.","40.415","4213660221.15","n/a","1992","Health Care","Medical Specialities","http://www.nasdaq.com/symbol/pdco",
"PTEN","Patterson-UTI Energy, Inc.","21.715","3173311340.665","n/a","1993","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/pten",
"PAYX","Paychex, Inc.","43.54","15797516534.1","n/a","1983","Consumer Services","Diversified Commercial Services","http://www.nasdaq.com/symbol/payx",
"PCTY","Paylocity Holding Corporation","22.33","1106758224.88","n/a","2014","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/pcty",
"PCCC","PC Connection, Inc.","21.66","568014829.08","n/a","1998","Consumer Services","Catalog/Specialty Distribution","http://www.nasdaq.com/symbol/pccc",
"PCMI","PCM, Inc.","9.14","113118797.04","n/a","n/a","Consumer Services","Catalog/Specialty Distribution","http://www.nasdaq.com/symbol/pcmi",
"PCTI","PC-Tel, Inc.","7.25","133772012","n/a","1999","Technology","Radio And Television Broadcasting And Communications Equipment","http://www.nasdaq.com/symbol/pcti",
"PDCE","PDC Energy, Inc.","38.32","1374563882.8","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/pdce",
"PDFS","PDF Solutions, Inc.","12.06","372109683.96","n/a","2001","Technology","EDP Services","http://www.nasdaq.com/symbol/pdfs",
"PDII","PDI, Inc.","1.82","27958339.5","n/a","1998","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/pdii",
"PDLI","PDL BioPharma, Inc.","7.62","1224060051.24","n/a","1992","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/pdli",
"PGC","Peapack-Gladstone Financial Corporation","19.02","231221689.32","n/a","n/a","Finance","Commercial Banks","http://www.nasdaq.com/symbol/pgc",
"PRLS","Peerless Systems Corporation","4.46","12127217.22","n/a","1996","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/prls",
"PEGA","Pegasystems Inc.","19.49","1487252684.49","n/a","1996","Technology","EDP Services","http://www.nasdaq.com/symbol/pega",
"PCO","Pendrell Corporation","1.44","383634897.12","n/a","n/a","Miscellaneous","Multi-Sector Companies","http://www.nasdaq.com/symbol/pco",
"PENX","Penford Corporation","10.99","139633862.62","n/a","n/a","Consumer Non-Durables","Packaged Foods","http://www.nasdaq.com/symbol/penx",
"PENN","Penn National Gaming, Inc.","11.03","867378331.24","n/a","1994","Consumer Services","Hotels/Resorts","http://www.nasdaq.com/symbol/penn",
"PFLT","PennantPark Floating Rate Capital Ltd.","13.48","200825794.88","n/a","2011","n/a","n/a","http://www.nasdaq.com/symbol/pflt",
"PNNT","PennantPark Investment Corporation","10.41","693232203.51","n/a","2007","n/a","n/a","http://www.nasdaq.com/symbol/pnnt",
"PWOD","Penns Woods Bancorp, Inc.","44.84","216171442.84","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/pwod",
"PEBO","Peoples Bancorp Inc.","24.98","273124800.22","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/pebo",
"PEBK","Peoples Bancorp of North Carolina, Inc.","16.68","93693645","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/pebk",
"PEOP","Peoples Federal Bancshares, Inc.","20.3","126701150.8","n/a","2010","Finance","Banks","http://www.nasdaq.com/symbol/peop",
"PFBX","Peoples Financial Corporation","13.2399","67830470.3214","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/pfbx",
"PFIS","Peoples Financial Services Corporation","48.89","369039222.62","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/pfis",
"PBCT","People&#39;s United Financial, Inc.","14.4","4468396060.8","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/pbct",
"PRCP","Perceptron, Inc.","9.28","84930151.68","n/a","1992","Capital Goods","Electronic Components","http://www.nasdaq.com/symbol/prcp",
"PPHM","Peregrine Pharmaceuticals Inc.","1.4","251307593.6","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/pphm",
"PPHMP","Peregrine Pharmaceuticals Inc.","23.55","16485000","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/pphmp",
"PSMI","Peregrine Semiconductor Corp.","12.39","417903660.51","n/a","2012","Technology","Semiconductors","http://www.nasdaq.com/symbol/psmi",
"PWRD","Perfect World Co., Ltd.","19.55","969763067.95","n/a","2007","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/pwrd",
"PRFT","Perficient, Inc.","14.86","511562796.26","n/a","1999","Technology","EDP Services","http://www.nasdaq.com/symbol/prft",
"PFMT","Performant Financial Corporation","7.86","383002645.92","n/a","2012","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/pfmt",
"PERF","Perfumania Holdings, Inc","6.27","96771411.99","n/a","n/a","Consumer Services","Other Specialty Stores","http://www.nasdaq.com/symbol/perf",
"PSEM","Pericom Semiconductor Corporation","9.18","201464280","n/a","1997","Technology","Semiconductors","http://www.nasdaq.com/symbol/psem",
"PERI","Perion Network Ltd","5.46","373740963.96","n/a","n/a","Technology","EDP Services","http://www.nasdaq.com/symbol/peri",
"PESI","Perma-Fix Environmental Services, Inc.","4.09","46825976.46","n/a","n/a","Basic Industries","Environmental Services","http://www.nasdaq.com/symbol/pesi",
"PTX","Pernix Therapeutics Holdings, Inc.","8.99","342014562.11","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/ptx",
"PERY","Perry Ellis International Inc.","20.34","319887180","n/a","1993","Consumer Non-Durables","Apparel","http://www.nasdaq.com/symbol/pery",
"PETS","PetMed Express, Inc.","13.04","264313275.92","n/a","n/a","Health Care","Medical/Nursing Services","http://www.nasdaq.com/symbol/pets",
"PETM","PetSmart, Inc","65.86","6541998999.86","n/a","1993","Consumer Services","Other Specialty Stores","http://www.nasdaq.com/symbol/petm",
"PFSW","PFSweb, Inc.","9.99","167446036.35","n/a","1999","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/pfsw",
"PGTI","PGT, Inc.","8.71","411972243.15","n/a","2006","Capital Goods","Building Products","http://www.nasdaq.com/symbol/pgti",
"PCYC","Pharmacyclics, Inc.","103.79","7812265619.54","n/a","1995","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/pcyc",
"PHII","PHI, Inc.","40.51","627172214.61","n/a","n/a","Transportation","Transportation Services","http://www.nasdaq.com/symbol/phii",
"PHIIK","PHI, Inc.","41","634758351","n/a","n/a","Transportation","Transportation Services","http://www.nasdaq.com/symbol/phiik",
"PAHC","Phibro Animal Health Corporation","24.69","961804579.32","n/a","2014","Consumer Non-Durables","Packaged Foods","http://www.nasdaq.com/symbol/pahc",
"PHMD","PhotoMedex, Inc.","4.87","92771464.34","n/a","n/a","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","http://www.nasdaq.com/symbol/phmd",
"PLAB","Photronics, Inc.","7.99","493529715.75","n/a","1987","Technology","Semiconductors","http://www.nasdaq.com/symbol/plab",
"PICO","PICO Holdings Inc.","21.12","480855936","n/a","n/a","Finance","Real Estate","http://www.nasdaq.com/symbol/pico",
"PPC","Pilgrim&#39;s Pride Corporation","31.05","8042851474.65","n/a","n/a","Consumer Non-Durables","Meat/Poultry/Fish","http://www.nasdaq.com/symbol/ppc",
"PME","Pingtan Marine Enterprise Ltd.","1.68","132812489.04","n/a","n/a","Basic Industries","Military/Government/Technical","http://www.nasdaq.com/symbol/pme",
"PNFP","Pinnacle Financial Partners, Inc.","36.02","1282706491.04","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/pnfp",
"PPSI","Pioneer Power Solutions, Inc.","7.8017","55955781.8335","n/a","n/a","Consumer Durables","Electrical Products","http://www.nasdaq.com/symbol/ppsi",
"PXLW","Pixelworks, Inc.","4.91","112459926.42","n/a","2000","Technology","Semiconductors","http://www.nasdaq.com/symbol/pxlw",
"PZZI","Pizza Inn Holdings, Inc.","7.39","68857596.08","n/a","n/a","Consumer Non-Durables","Food Distributors","http://www.nasdaq.com/symbol/pzzi",
"PLNR","Planar Systems, Inc.","3.38","74117583.02","n/a","1993","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/plnr",
"PLPM","Planet Payment, Inc.","1.6","88592027.2","n/a","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/plpm",
"PLXS","Plexus Corp.","34.96","1179843015.2","n/a","n/a","Technology","Electrical Products","http://www.nasdaq.com/symbol/plxs",
"PLUG","Plug Power, Inc.","4.34","726277621.16","n/a","1999","Energy","Industrial Machinery/Components","http://www.nasdaq.com/symbol/plug",
"PLBC","Plumas Bancorp","8.2","39320139.8","n/a","n/a","Finance","Finance Companies","http://www.nasdaq.com/symbol/plbc",
"PSTI","Pluristem Therapeutics, Inc.","2.91","201600469.92","n/a","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/psti",
"PMCS","PMC - Sierra, Inc.","6.69","1308925112.82","n/a","n/a","Technology","Semiconductors","http://www.nasdaq.com/symbol/pmcs",
"PMFG","PMFG, Inc.","5.25","111583395","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/pmfg",
"PBSK","Poage Bankshares, Inc.","14.51","56326615.67","n/a","2011","Finance","Savings Institutions","http://www.nasdaq.com/symbol/pbsk",
"PTSX","Point.360","0.37","3898655.22","n/a","n/a","Consumer Services","Movies/Entertainment","http://www.nasdaq.com/symbol/ptsx",
"PNTR","Pointer Telocation Ltd.","8.24","63353767.36","n/a","n/a","Technology","Radio And Television Broadcasting And Communications Equipment","http://www.nasdaq.com/symbol/pntr",
"PCOM","Points International, Ltd.","13.8","212626467","n/a","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/pcom",
"PBCP","Polonia Bancorp, Inc.","10.3001","34976832.3776","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/pbcp",
"PLCM","Polycom, Inc.","10.5","1436293698","n/a","1996","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/plcm",
